day,segment,co_reference_ppm,co_reference_min_ppm,co_reference_max_ppm,humidity_pct,temperature_c,log_r1_blind,log_r2_blind,log_r3_blind,log_r4_blind,log_r5_blind,log_r6_blind,log_r7_blind,log_r8_blind,log_r9_blind,log_r10_blind,log_r11_blind,log_r12_blind,log_r13_blind,log_r14_blind,log_r1_high,log_r1_low,log_r2_high,log_r2_low,log_r3_high,log_r3_low,log_r4_high,log_r4_low,log_r5_high,log_r5_low,log_r6_high,log_r6_low,log_r7_high,log_r7_low,log_r8_high,log_r8_low,log_r9_high,log_r9_low,log_r10_high,log_r10_low,log_r11_high,log_r11_low,log_r12_high,log_r12_low,log_r13_high,log_r13_low,log_r14_high,log_r14_low,co_level_offline_ppm,position_split,day_split,split
20161014_184659,72,4.44,4.44,4.44,32.37525,25.38,0.7388062119637004,0.4455101413842079,1.7266687951915818,3.4470455604041668,3.787520444241953,3.477006525050835,3.7436184151103102,3.8173738071274093,3.7088756901177207,3.8193878445682263,3.9106240273144377,3.835053404255381,3.7672422900542504,3.961253072825963,-2.4123999590012524,1.8311057906780146,-1.9085182571845039,1.4555869261671088,-2.0939462278827174,2.7773285621081962,-2.2335256659369347,3.5995373590950006,-2.091109428436326,3.8776716974548484,-2.039836360995116,3.7598323572678947,-2.0249559390470644,3.882812502523345,-2.2377341206744292,3.9070004133028413,-2.314658186448086,3.8267069959261955,-2.1061962789886555,3.884834731263445,-2.2027397580243298,3.9457285378933173,-2.1785991132130547,3.8736251536315796,-2.2367973524560427,3.823936869273558,-2.210917904468222,4.017351920586682,4.44,test,test,test
20161014_184659,73,8.89,8.89,8.89,50.11,25.46,0.859635720717576,0.5576710409974954,1.7332118556026423,3.335078946450696,3.6993915083590942,3.3884700652178803,3.6976136992999225,3.574730432423031,3.3752468949464,3.502402274668468,3.6475495181132462,3.5848763500892775,3.4654827457581865,3.6503802805883185,-2.4135166537013273,1.932181175136585,-1.9186841628017217,1.6422141349680666,-2.1012782362890103,2.7926228238977995,-2.24431618487007,3.497507061799564,-2.1037342342488805,3.8506857547520714,-2.0572887370387027,3.738945799409386,-2.0356160621398063,3.8716155083252994,-2.2730262907525014,3.6646200601708143,-2.32687778556309,3.5022908062222076,-2.1185982568810298,3.579839957073363,-2.214574215671332,3.674745032146999,-2.201835189893903,3.6230521027914366,-2.26048391697541,3.5361798043664927,-2.222850124975192,3.711724018651539,8.89,train,test,excluded_cross_cell
20161014_184659,74,0.0,0.0,0.0,66.52,25.58,0.6390322692453398,0.25646134968254486,1.3390999649138469,3.0303848764534136,3.660011291405773,3.3536483656675236,3.5924580760526217,4.067718206154391,3.9442015496598506,4.003983946424926,4.128660639081456,3.954252648745799,3.8514850048599825,4.193959101329732,-2.420243136462278,1.6738389241176799,-1.9064971466984781,1.0763325959770282,-2.0980129272652714,2.3909072771671083,-2.2302644314144198,3.16683277580063,-2.0996442489973552,3.757313502821853,-2.034085839959039,3.657153981336093,-2.0302704976733867,3.765794197882062,-2.164563795096671,4.142842620240621,-2.2936253516225737,4.045700387395706,-2.0850572804654717,4.0497411214820485,-2.1759524420606797,4.157460196536176,-2.131998792418512,3.98407386317213,-2.1883639489040227,3.896302076655279,-2.191043718261138,4.2251344921360054,0.0,test,test,test
20161014_184659,75,4.44,4.44,4.44,38.17,25.54,0.3912646621133883,0.11919006542330737,1.0764166571494442,3.1587509660469477,3.5301679729590933,3.036867088927189,3.4623151496550624,3.789807912700671,3.66990558330421,3.793752851148748,3.894019917988427,3.816769328172923,3.7373219388022423,3.9424784929059355,-2.4179959445053734,1.3886665452649463,-1.9207298505250152,0.8622146216754839,-2.107841016201534,2.18783619966889,-2.2518919786785276,3.4026263601858466,-2.115275994689052,3.732348342517819,-2.0572887370387027,3.5311314784361443,-2.043302495063963,3.7262932473086203,-2.241489993634235,3.8758920739793448,-2.311625837646195,3.780765596769745,-2.107841016201534,3.8575625957583304,-2.2027397580243298,3.9285595204680965,-2.1785991132130547,3.8566371373474113,-2.234926444520231,3.79237423036192,-2.210917904468222,4.004490968139234,4.44,train,test,excluded_cross_cell
20161014_184659,76,8.89,8.89,8.89,49.1,25.58,0.4247447228401206,0.19218937599230465,1.1771461663222165,3.115198336569387,3.4571018615072253,3.010409040950055,3.428874155098323,3.539233197456468,3.3434799880927315,3.4833701268864727,3.6298033202709283,3.55992329342121,3.4321564975051895,3.623417840390802,-2.4123999590012524,1.4774191421273368,-1.9275791923705898,1.054945961037793,-2.1070183094500705,2.3086369390400066,-2.2576117273513145,3.3763324999748834,-2.119430549896199,3.7349982660000816,-2.06830379726938,3.5311314784361443,-2.0487183690369957,3.7360301799002684,-2.276917346245468,3.630328306164048,-2.32687778556309,3.457996656945498,-2.119430549896199,3.565025004382629,-2.2164073967529934,3.656537031192682,-2.2027397580243298,3.601847167814799,-2.2633643798407643,3.5041750606181874,-2.222850124975192,3.6900192267009686,8.89,train,test,excluded_cross_cell
20161014_184659,77,11.11,11.11,11.11,32.84,25.54,0.572187078945859,0.3588588391887691,1.4424255317671997,3.2712471842489093,3.538198996095939,3.1366726740889286,3.532143769371889,3.4716309925632443,3.1808083664609534,3.319835470889385,3.5036531115061162,3.407070103424837,3.2941576791811515,3.451792265551195,-2.406835114367845,1.7392549152459058,-1.922779731666459,1.4116696674511189,-2.1061962789886555,2.619510383915468,-2.2547477635798856,3.524938926388765,-2.107841016201534,3.818626193966588,-2.06830379726938,3.638199129716627,-2.0463936876336355,3.81257166283324,-2.287696480500295,3.5528076946310096,-2.3309845675157437,3.3052113068255697,-2.121931593300788,3.4052724008152944,-2.2173252490432223,3.533534728364162,-2.2118307297255817,3.4581068756352353,-2.2710864259346746,3.367847401980601,-2.226550406718048,3.5219714951375285,11.11,validation,test,excluded_cross_cell
20161014_184659,78,6.67,6.67,6.67,35.51,25.54,1.2752231258541027,1.0868433050681108,2.4639638727680753,3.6274826592486127,3.941339059762199,3.7622298179263476,3.923512744843116,3.757075341426689,3.5438825833801357,3.6445251867902866,3.7809548622265137,3.7003953904501765,3.611933612862289,3.7815589038530892,-2.4079456086518722,2.357192475716684,-1.9031380572114442,2.2898846058881777,-2.083449563077375,3.3637114826517545,-2.220083871482302,3.7176345354000535,-2.0722673379318355,4.014926104108702,-2.0302704976733867,3.934275570351273,-2.0099154790312257,4.008870185260717,-2.26048391697541,3.83511172305403,-2.3248307019413654,3.667305082888398,-2.11279152136139,3.730966333050797,-2.2100059117009523,3.81189544063534,-2.1937306880819634,3.7386524684611886,-2.2518919786785276,3.684168374383817,-2.219163484854973,3.845368113022615,6.67,train,test,excluded_cross_cell
20161014_184659,79,4.44,4.44,4.44,30.68,25.54,1.9366098925722937,1.8981894128439016,3.169046721187971,3.810778452008703,4.101649482869749,4.019317449839669,4.08808333491758,3.925203756415439,3.7749814594171074,3.8358566084786787,3.940332483900321,3.8516910907687913,3.8027905590673994,3.961253072825963,-2.403511011584006,2.899914965181708,-1.8842042468687488,3.0454696080635593,-2.0631746466551375,3.763253819353298,-2.18658141723774,3.854889532453642,-2.0344682491554997,4.136142080764034,-2.0002607438053945,4.089340395572865,-1.9761631922263343,4.137911585700615,-2.2367973524560427,3.9842413361907574,-2.3156703325427013,3.8811286517346653,-2.104554242494911,3.902380667140398,-2.2009314392675456,3.9698087779930065,-2.1777161109481766,3.884768965181045,-2.233992301528434,3.8564806967511807,-2.210917904468222,4.017351920586682,4.44,train,test,excluded_cross_cell
20161014_184659,80,11.11,11.11,11.11,63.13,25.62,1.1931646056093326,0.7648630081015455,1.894977691813848,3.1638323494390916,3.6308079764992747,3.3552790897171514,3.6564234089143297,3.4679178955212184,3.1628386645414652,3.2873640357020504,3.4822119246430527,3.3999732994457816,3.255994329929612,3.4220321558499847,-2.403511011584006,2.3488396368334907,-1.9200474895295858,1.8942991326213723,-2.1004609089039112,2.966751322926287,-2.248096907709976,3.335078946450696,-2.102096232244642,3.8447843087622258,-2.0619946280761154,3.7412963670057175,-2.0440743978425444,3.866565282503363,-2.287696480500295,3.539233197456468,-2.332013903684858,3.298455656200241,-2.121931593300788,3.3770822689532896,-2.218243944560295,3.5175868541677158,-2.2118307297255817,3.444949668926759,-2.269150316907808,3.327026843448654,-2.22747762050724,3.494481267494521,11.11,train,test,excluded_cross_cell
20161014_184659,81,6.67,6.67,6.67,48.6,25.62,0.7335210746982185,0.3248333380825736,1.410474647371582,3.21100896208731,3.5877046107394626,3.2049148220115713,3.569434100071608,3.714973523229579,3.522506046828262,3.649415911479963,3.7809548622265137,3.709830931033517,3.6206969684613806,3.7966727581409514,-2.4123999590012524,1.8353412748222815,-1.9186841628017217,1.2848985770192025,-2.102914897865478,2.4855204623124063,-2.2499926428748753,3.4342175696346997,-2.1111386284230904,3.7921735862711734,-2.0580715159436433,3.6356441756253464,-2.0409903553055835,3.791731576381899,-2.2576117273513145,3.800950652687226,-2.3217679124108197,3.6458414644223676,-2.110313205346923,3.723920772675165,-2.2100059117009523,3.81189544063534,-2.1919385729069822,3.752919413490244,-2.249044326066016,3.684168374383817,-2.218243944560295,3.8563940096671847,6.67,train,test,excluded_cross_cell
20161014_184659,82,8.89,8.89,8.89,29.6,25.58,0.8887550816796341,0.6273812397843257,1.8728170463627078,3.4361493814240105,3.732348342517819,3.426211893656866,3.721898282971108,3.6451391429469777,3.412064783626212,3.534165282221507,3.670577999494023,3.605742380491079,3.5200553948786246,3.6645457770984833,-2.4085014730782177,2.0506690552109994,-1.9173226922034008,1.7134375024525852,-2.0959782545304124,2.937340157840272,-2.2419614677183963,3.621924682860419,-2.0967912628396217,3.900187238256476,-2.054553902287508,3.768011747486111,-2.032939780923634,3.894131909990279,-2.270117902856544,3.7253415581090557,-2.3248307019413654,3.5308533578851953,-2.1136189934814222,3.609322045330509,-2.210917904468222,3.6983841411281824,-2.2009314392675456,3.6455021141443678,-2.2576117273513145,3.590728994531137,-2.220083871482302,3.725857269235506,8.89,train,test,excluded_cross_cell
20161014_184659,83,13.33,13.33,13.33,27.4288,25.58,1.647918308187334,1.6668459007330636,2.7416635820372695,3.6557269675828437,3.8863152002626467,3.7337891294373406,3.9118709938749756,3.3742885651049375,3.0699921416221656,3.1576385153970112,3.3681643812086746,3.282560231353678,3.189352262005742,3.30764099639408,-2.398545635586797,2.7390475384616084,-1.9061612386612643,2.882193966277838,-2.0826466726287842,3.5710847453495154,-2.227941657663517,3.798668399785214,-2.0786418615092717,4.040662451972241,-2.044846896915337,3.9794704166396704,-2.016654553581071,4.053734350829771,-2.290656522128772,3.4437235232985217,-2.3309845675157437,3.1929547580368,-2.1210972169486686,3.2524575920849483,-2.2164073967529934,3.397962153952118,-2.2164073967529934,3.3497392220668925,-2.2710864259346746,3.258838570339701,-2.226550406718048,3.3930778405568978,13.33,train,test,excluded_cross_cell
20161014_184659,84,13.33,13.33,13.33,38.17,25.54,2.010774509958485,1.976356213596511,2.889415745506356,3.642450624797635,3.923200306018271,3.7786995911746226,3.9288466902739683,3.396931629598429,3.052528399553402,3.1407456205270576,3.349567188425297,3.25749635794945,3.1687145211163736,3.2815839218010447,-2.3947003819018513,3.012628721213721,-1.9011280062834202,3.1636936652876555,-2.0794415416798357,3.67429219032618,-2.226550406718048,3.7631633036574663,-2.0738571633859353,4.076827884478468,-2.0402208285265546,4.019317449839669,-2.0121567948742394,4.067093262314788,-2.290656522128772,3.4634771036326013,-2.332013903684858,3.1747859967911753,-2.119430549896199,3.240140128492907,-2.2164073967529934,3.3839087915246133,-2.2164073967529934,3.331489969237335,-2.2710864259346746,3.2463781450672835,-2.22747762050724,3.3686879639664165,13.33,train,test,excluded_cross_cell
20161014_184659,85,15.56,15.56,15.56,37.11,25.5,1.8329573032575739,1.7108895651005702,2.578391371871462,3.520735912571718,3.7327996535903445,3.578453352232995,3.7889255824604446,3.2244005355109007,2.8629434622905277,2.915394403651854,3.160661795238373,3.081909253093494,2.969049431770733,3.087185023031011,-2.4024054282762566,2.895458796944722,-1.9118952704680356,2.9362264007044945,-2.0882804903470404,3.4833701268864727,-2.2377341206744292,3.7065572765907424,-2.091514122914105,3.977481103625101,-2.0541637344955674,3.909624130426893,-2.0272286702329017,4.001960596873135,-2.2975975514830065,3.288233962970512,-2.333044300478754,2.9798467643237676,-2.121931593300788,3.0265378710387556,-2.2173252490432223,3.2043467877194862,-2.222850124975192,3.1740834588440503,-2.2739976361421332,3.056276892170255,-2.22747762050724,3.1891256443149953,15.56,train,test,excluded_cross_cell
20161014_184659,86,8.89,8.89,8.89,30.68,25.46,2.4322516093787137,2.4181322391537683,3.306439911959445,3.8230322161484955,4.094137874196936,4.019317449839669,4.101895978374935,3.709360772615755,3.4941654268699325,3.5714547917341783,3.6890344421026775,3.6406498827829723,3.596971092089115,3.6900192267009686,-2.400750710825573,3.2678363343732664,-1.888490658187827,3.40066099227922,-2.0643562147512786,3.8570796765155215,-2.200028504668954,3.88062521328073,-2.047942874620465,4.150531115069218,-2.015903520875848,4.11536051394069,-1.9899668028195672,4.167117834536327,-2.265289308250349,3.767873150228729,-2.3248307019413654,3.591205983937506,-2.1094884630321324,3.642494390836978,-2.2072749131897207,3.7121344484603673,-2.198225077669803,3.685980255496146,-2.2499926428748753,3.65649571549426,-2.218243944560295,3.7611256943197096,8.89,validation,test,excluded_cross_cell
20161014_184659,87,6.67,6.67,6.67,44.45,25.5,2.38623923017116,2.044661141498857,3.14915944504893,3.7176345354000535,4.053774272132738,3.9665225542840137,4.060999752088805,3.837749541112985,3.6892093996759123,3.7578013230802685,3.8496794070176437,3.809159369968907,3.7617395050806692,3.8700877642712355,-2.4001985296540465,3.207100458792172,-1.8881602980833079,3.1383124294054774,-2.0686995234475356,3.752841453505741,-2.2036451451391423,3.7631633036574663,-2.0541637344955674,4.101649482869749,-2.015153051797474,4.060758478022701,-1.9914306643571225,4.115895660052397,-2.246204759557938,3.8880028167101606,-2.3176987308040937,3.7856090805724874,-2.1037342342488805,3.8251723427959994,-2.2036451451391423,3.871613425853155,-2.1874722858935414,3.840894283206484,-2.238671767250393,3.8133092399920705,-2.212744388994256,3.9251109829730533,6.67,validation,test,excluded_cross_cell
20161014_184659,88,2.22,2.22,2.22,26.87,25.46,2.620367634857091,2.490194164551849,3.498850269726775,3.88062521328073,4.158465808812756,4.103935092381164,4.15241219222936,4.183302792861724,4.1020928002806905,4.1115310252448465,4.187086294873046,4.087685774957534,4.097838451476356,4.22154991600372,-2.4024054282762566,3.3593644596601937,-1.8734034582685652,3.4009773574586055,-2.0456199932043253,3.9373066628293114,-2.166307474701498,3.9131104139851005,-2.007679175452945,4.188092916951749,-1.9805015938249322,4.142040477125466,-1.9505207616129967,4.188892330252295,-2.1856913415225465,4.223884876076641,-2.2975975514830065,4.170158340565601,-2.0850572804654717,4.161093139385745,-2.1821389399181785,4.21758969049078,-2.149006005065745,4.116569090947234,-2.198225077669803,4.140419933562824,-2.1946279514889535,4.257283653439576,2.22,test,test,test
20161014_184659,89,0.0,0.0,0.0,63.11,25.5,2.0268622372003247,1.234306369370644,2.724264692439336,3.382568265532322,3.946735494871563,3.856734371870817,3.952650421019149,4.207158233980009,4.1617492843783594,4.175895362920713,4.256304668940841,4.1306716698570956,4.111838972077312,4.316870589574297,-2.4112845099173867,2.9408536120440014,-1.8904754421672127,2.4130615001346563,-2.071473372030659,3.426913860166792,-2.198225077669803,3.4361493814240105,-2.050271164380056,3.9830684356411252,-2.006191079940243,3.9537348439197952,-1.9863155636903522,4.008870185260717,-2.137070654516472,4.250285067926414,-2.279845606024556,4.250622976815421,-2.0722673379318355,4.214563148035344,-2.165435254846812,4.298053818397513,-2.117766656001504,4.1449711343997855,-2.162823150618887,4.148354413425693,-2.1830258579364066,4.342352418703741,0.0,test,test,test
20161014_184659,90,4.44,4.44,4.44,42.88,25.38,1.1509925925426372,0.5798319719993178,1.8400959310152436,3.3944077173027396,3.77965741683901,3.4814123821847343,3.7436184151103102,3.9379051541422467,3.818153986652218,3.9075972260991816,3.988806252982154,3.942344623447858,3.878755735312,4.043561663876117,-2.4157537910996836,2.2477275595093262,-1.907843948248857,1.6549656177100618,-2.0955709236097197,2.8785521810908223,-2.234926444520231,3.558309386720163,-2.096384262410148,3.8837634388143534,-2.044846896915337,3.768011747486111,-2.029509172931627,3.882812502523345,-2.2246985543369746,4.003867185589296,-2.3025850929940455,3.9290433343468645,-2.098828255480026,3.9612606884936765,-2.1955260207006377,4.0197126066592,-2.1706800221141074,3.9718209326856018,-2.2219271899765913,3.9247891700778195,-2.2036451451391423,4.091722795058795,4.44,test,test,test
20161014_184659,91,0.0,0.0,0.0,54.65,25.34,1.074012171799877,0.539646289574184,1.8154108895593362,3.3386018605657477,3.7977854272030833,3.5608557235778306,3.751257831319649,4.183302792861724,4.110027604557286,4.184060334591324,4.249023673833259,4.116569090947234,4.1054509902139324,4.32476556850654,-2.4157537910996836,2.1927784006485056,-1.9011280062834202,1.5064903809553085,-2.0890879187316416,2.824605817120545,-2.220083871482302,3.4620102210586676,-2.0858621094827585,3.866592491308971,-2.02646965691373,3.781145659554997,-2.015903520875848,3.8716155083252994,-2.137918471438812,4.2408892468071135,-2.279845606024556,4.201592295963101,-2.0738571633859353,4.22162458066041,-2.166307474701498,4.281450488977047,-2.117766656001504,4.1449711343997855,-2.168928708181372,4.155013104642639,-2.1821389399181785,4.352075030295678,0.0,validation,test,excluded_cross_cell
20161014_184659,92,20.0,20.0,20.0,33.88,25.2201,0.4317170659752482,0.2069252725932661,0.9372863600077701,2.7480647141126946,2.7824581848619157,2.402212039743722,2.855974718026463,2.8854784111307863,2.4647889728688996,2.454791025883377,2.823436292307004,2.740865830043833,2.5379928482844827,2.68461060548129,-2.4062804831407023,1.5931446905811377,-1.9452604213842726,1.2441570426899922,-2.1119660994141727,2.2302762004944072,-2.2759431620476245,3.291310402088781,-2.1236024374656055,3.508571579036902,-2.0935405483472778,3.2590883537019697,-2.0565068760506113,3.5483896218912263,-2.3055896020143445,2.965752332646006,-2.3279029009783354,2.609076652682814,-2.1261139498782664,2.5927286950219495,-2.218243944560295,2.8914317963368177,-2.226550406718048,2.8680750228975547,-2.280823601212533,2.667603136287028,-2.2302644314144198,2.8316533042973173,20.0,train,test,excluded_cross_cell
20161014_184659,93,20.0,20.0,20.0,20.8,25.18,1.2546165635331676,1.3061502947142545,2.1770315752427654,3.3062733284923325,3.430947104188589,3.201509906384287,3.4908373051621497,2.920636890994102,2.4592955370040155,2.418784653392732,2.804959102270232,2.7198865411003825,2.515213286350294,2.6789984208328894,-2.3990959933748894,2.4683367914588352,-1.922779731666459,2.650364589494407,-2.091514122914105,3.300234589236021,-2.248096907709976,3.6481173536333307,-2.096384262410148,3.8726208358126364,-2.070680036011263,3.7728574851579584,-2.0302704976733867,3.894131909990279,-2.304587095664719,2.9887882193195594,-2.3309845675157437,2.610716642313236,-2.121931593300788,2.5849631238539206,-2.2173252490432223,2.874789877369877,-2.22747762050724,2.8661018337382274,-2.279845606024556,2.661936452136186,-2.22747762050724,2.8293293404819693,20.0,train,test,excluded_cross_cell
20161014_184659,94,20.0,20.0,20.0,21.91,25.18,2.5559551847280817,3.040390101848347,3.2809864009311043,3.617316318039401,3.8129007689596826,3.7309830270616264,3.8495772263109753,2.942737532526683,2.4744016651428526,2.4171719150863686,2.780538290525478,2.733126479920679,2.5048563250956204,2.685463702429414,-2.384880335720876,3.436937686239547,-1.8937921947932066,3.8149106025950648,-2.0580715159436433,3.943260700672597,-2.2136588837996443,3.870610082421858,-2.0533840073605463,4.129666659999788,-2.0302704976733867,4.074951051226433,-1.9965720638575413,4.130088083097116,-2.3015855926609623,2.998088776513563,-2.3309845675157437,2.629281126458126,-2.119430549896199,2.5902346649176904,-2.2136588837996443,2.8684385291464807,-2.226550406718048,2.8867979903452476,-2.2759431620476245,2.6418320479499857,-2.226550406718048,2.8390618731543786,20.0,test,test,test
20161014_184659,95,17.78,17.78,17.78,21.9,25.14,3.3939276880218068,3.7997967522195077,3.8358566084786787,3.8479792951848037,4.080507604878504,4.032947767356777,4.101895978374935,3.101793543626081,2.681932072947151,2.6179139467650554,2.937832997107809,2.9306175864646913,2.704965448140286,2.8951547455963995,-2.3827111374733305,3.885773481480027,-1.8623965488274956,4.171158609648858,-2.033321606066283,4.1691412257449,-2.1830258579364066,4.013136314459421,-2.02646965691373,4.282456268146878,-1.9980459034758418,4.250127507184832,-1.9618362996055725,4.2839161627087154,-2.2916451529557116,3.1613611122672687,-2.32687778556309,2.8229847391943097,-2.1136189934814222,2.7784274739122945,-2.209094749906707,3.0096105235866997,-2.2219271899765913,3.071418651276102,-2.2643263808769554,2.8408831688540466,-2.2219271899765913,3.032338996286166,17.78,train,test,excluded_cross_cell
20161014_184659,96,17.78,17.78,17.78,47.51,25.14,2.837152633680016,2.6290647121537387,3.2132037691307453,3.5487894579350123,3.8447843087622258,3.726329369560774,3.877708954893404,3.170865556500962,2.7575258445627355,2.714847050102483,2.9997691145362415,3.0044541273658605,2.791747760123777,2.9651184149361547,-2.3914163067006613,3.5729521954377708,-1.900793446217408,3.56092959854732,-2.071473372030659,3.8407503944515717,-2.227941657663517,3.7176345354000535,-2.070680036011263,4.080507604878504,-2.0425311876597387,4.0254909667500804,-2.011409131288009,4.080625890081163,-2.287696480500295,3.2309150615465465,-2.32687778556309,2.890405090673955,-2.114447494085237,2.858703343097128,-2.2100059117009523,3.0682203629772586,-2.220083871482302,3.1316520616898575,-2.2643263808769554,2.919504363611503,-2.222388657475892,3.0955278335292964,17.78,train,test,excluded_cross_cell
20161014_184659,97,13.33,13.33,13.33,65.49,25.18,1.3762945290415571,0.6239042778177846,1.6803808812446657,3.0219408097221225,3.453036860197318,3.126585081972753,3.466088965465768,3.408086927477697,3.068750366290563,3.118622246578519,3.3228609951720514,3.3052736803586655,3.1718638787315276,3.3106415486852487,-2.403511011584006,2.515382041156913,-1.9310215365615626,1.7810837424237271,-2.1061962789886555,2.8152957580994595,-2.2585682075772713,3.2389333216431795,-2.111964733385396,3.7672862089614627,-2.0754495204102983,3.6309699849941297,-2.050271164380056,3.7992656613588576,-2.279845606024556,3.4679178955212184,-2.32687778556309,3.2004786715901483,-2.11279152136139,3.224944790630639,-2.212744388994256,3.3594443983507363,-2.215490386143112,3.39292324520991,-2.2643263808769554,3.2497619012314245,-2.220083871482302,3.405812029462745,13.33,train,test,excluded_cross_cell
20161014_184659,98,17.78,17.78,17.78,57.62,25.1,0.3951377441927907,0.01975357644736607,0.6969795608249687,2.580916202042186,2.713181869821737,2.292717709584669,2.76548324816139,3.1832942420405126,2.7635290571260986,2.791508607092292,3.0682203629772586,3.022918405260928,2.881314195073664,3.007048008452314,-2.4079456086518722,1.5008722658273257,-1.9470107544993465,0.863859948686182,-2.1227666664182094,1.885264991313732,-2.2818025538115174,3.106069882907084,-2.132842318406951,3.42039852091112,-2.0980129272652714,3.144165209623142,-2.0651442369790116,3.4736916715783623,-2.294616923344869,3.2410560156758006,-2.3279029009783354,2.8929351362993247,-2.119430549896199,2.9280902749415665,-2.218243944560295,3.1216466048835843,-2.2256240518579173,3.1371797511379733,-2.276917346245468,2.9857728426594177,-2.2256240518579173,3.12550536259487,17.78,validation,test,excluded_cross_cell
20161014_184659,99,2.22,2.22,2.22,61.58,25.14,0.5235442838672009,0.11453130354489796,1.0364885020046433,2.9985433188613926,3.489151782602086,3.046386612448147,3.4232379634067147,4.046852804757743,3.9346295412335306,4.036628934343711,4.106943198398536,4.015930666203243,3.9078141606540915,4.187004262910916,-2.422495389666603,1.5443659156903855,-1.9173226922034008,0.8386318473019262,-2.107841016201534,2.092592191589187,-2.246204759557938,3.21100896208731,-2.115275994689052,3.6849743390679435,-2.0518263746468626,3.514296874039799,-2.0440743978425444,3.688226741143164,-2.191043718261138,4.120418334393448,-2.3025850929940455,4.03824323652638,-2.0890879187316416,4.082648091086267,-2.1892564076870427,4.14296010797202,-2.1541650878757723,4.041667855220085,-2.209094749906707,3.9485940574816634,-2.198225077669803,4.2251344921360054,2.22,train,test,excluded_cross_cell
20161016_053656,0,20.0,15.56,20.0,39.12,24.54,0.2892304686940554,0.22566028512450886,0.8955698786231223,2.7940741631933017,2.7813784686154843,2.415220702984576,2.8300490583230298,2.867887538343176,2.472061627826921,2.5342559062705337,2.874789877369877,2.6777210659734414,2.4960317725792023,2.68922070016495,-2.41295830635129,1.401145058734901,-1.9414202437824613,1.2002704450323638,-2.1123781273733933,2.1148802729444105,-2.2710864259346746,3.302514264375993,-2.121931593300788,3.490900964743934,-2.0890882449653674,3.249571844310744,-2.054553902287508,3.506458910602258,-2.3156703325427013,2.957874630997751,-2.3382122706371966,2.5892141111787565,-2.133686556532232,2.655287532333959,-2.2237739125697558,2.928609081697691,-2.229334631254453,2.795617939393421,-2.2881893341626744,2.605647955235625,-2.2358614609511376,2.8040449949896735,20.0,train,test,excluded_cross_cell
20161016_053656,1,15.56,15.56,20.0,38.07,24.54,0.7544659318255381,0.664410300840696,1.593381163869376,3.258398407824508,3.418445488104759,3.1179037145252373,3.4436053179117327,3.206840185670977,2.8405685808023544,2.956071063396148,3.1968559026429153,3.039385456475394,2.927680369958755,3.080601034258361,-2.4085014730782177,1.923662329839651,-1.9272356677950706,1.8446800542905342,-2.106607294219363,2.727211716280518,-2.2585682075772713,3.543631113944631,-2.10537492370634,3.8081547091902554,-2.06830379726938,3.6593324040118347,-2.0436884464532534,3.81257166283324,-2.304587095664719,3.2760901487956504,-2.3382122706371966,2.9621806606425976,-2.1261139498782664,3.0571659797380835,-2.221005106001623,3.2309901492312134,-2.222850124975192,3.1221677577674143,-2.2818025538115174,3.0104386034254214,-2.2330590303454354,3.1741922172415604,15.56,train,test,excluded_cross_cell
20161016_053656,2,20.0,4.44,20.0,57.55,24.62,0.571443230778893,0.38072570749540874,1.1573553261804745,2.866880399620963,3.033094722724302,2.654751017250777,3.0681657796837856,3.007473079757011,2.620791176942344,2.71953692590506,2.9962087726554536,2.8212776908129213,2.6749827841979914,2.85519928399834,-2.4090573375045627,1.749225827064746,-1.934130348934055,1.475113384040986,-2.1115523633541566,2.3909076833832423,-2.265771235998502,3.2748931434620903,-2.120263536200091,3.5965810114305095,-2.083449563077375,3.4164794909535807,-2.052604887726276,3.6425029996022236,-2.312635428847547,3.0876594647725355,-2.3413259213104762,2.738061553185717,-2.1303138720535926,2.8320710552255335,-2.2242362334533654,3.0424536325543117,-2.231195096907373,2.922711779950582,-2.287696480500295,2.783578117039383,-2.234926444520231,2.9640242661288827,20.0,test,test,test
20161016_053656,3,4.44,4.44,15.56,31.67,24.54,1.1133792252322237,0.7468774749149165,2.0700167290704243,3.5509475034358227,3.8776716974548484,3.638199129716627,3.8495772263109753,3.9098266101821486,3.756882159528241,3.8575625957583304,3.940332483900321,3.8516910907687913,3.8133092399920705,3.9860649754037722,-2.4079456086518722,2.237555784773528,-1.900458886151396,1.8673924684128913,-2.091514122914105,3.0862537329901345,-2.2219271899765913,3.67985384557327,-2.0794415416798357,3.9532474789428633,-2.028748427364318,3.856734371870817,-2.0136538011418326,3.9406804306776944,-2.2377341206744292,3.9769770652175715,-2.3176987308040937,3.8811286517346653,-2.102914897865478,3.9138932554198163,-2.2027397580243298,3.976474647791866,-2.1803674602697964,3.884768965181045,-2.234926444520231,3.862509179478679,-2.2118307297255817,4.037546671621133,4.44,train,test,excluded_cross_cell
