trial,scenario,completed_time_s,gas_source,person_source,sim_true_x_m,sim_true_y_m,sim_observed_x_m,sim_observed_y_m,sim_observed_signed_distance_m,position_error_bound_m,gas_score_from_lab,gas_evidence,person_relation,Qg,Qp,person_zone_id,coverage_zone_id_assumption,same_zone,gas_age_s,joint_level,gas_level,person_level,known_lower_bound,unknown,paired_under_assumption,uncertainty_reason
011_Et_n_Me_L,S4_person_dropout,110,UCI309_laboratory,simulation,0.5,1.0,0.5,1.0,-0.5,0.0,3.0092664653571175,G0,P2,valid,valid,zone_A,zone_A,True,0,2.0,0.0,2.0,2,False,True,
011_Et_n_Me_L,S4_person_dropout,111,UCI309_laboratory,simulation,0.5,1.0,0.5,1.0,-0.5,0.0,3.0092664653571175,G0,P2,valid,valid,zone_A,zone_A,True,0,2.0,0.0,2.0,2,False,True,
011_Et_n_Me_L,S4_person_dropout,112,UCI309_laboratory,simulation,0.5,1.0,0.5,1.0,-0.5,0.0,3.0092664653571175,G0,P2,valid,valid,zone_A,zone_A,True,0,2.0,0.0,2.0,2,False,True,
011_Et_n_Me_L,S4_person_dropout,113,UCI309_laboratory,simulation,0.5,1.0,0.5,1.0,-0.5,0.0,3.0092664653571175,G0,P2,valid,valid,zone_A,zone_A,True,0,2.0,0.0,2.0,2,False,True,
011_Et_n_Me_L,S4_person_dropout,114,UCI309_laboratory,simulation,0.5,1.0,0.5,1.0,-0.5,0.0,3.0092664653571175,G0,P2,valid,valid,zone_A,zone_A,True,0,2.0,0.0,2.0,2,False,True,
011_Et_n_Me_L,S4_person_dropout,115,UCI309_laboratory,simulation,0.5,1.0,0.5,1.0,-0.5,0.0,3.0092664653571175,G0,P2,valid,valid,zone_A,zone_A,True,0,2.0,0.0,2.0,2,False,True,
011_Et_n_Me_L,S4_person_dropout,116,UCI309_laboratory,simulation,0.5,1.0,0.5,1.0,-0.5,0.0,3.0092664653571175,G0,P2,valid,valid,zone_A,zone_A,True,0,2.0,0.0,2.0,2,False,True,
011_Et_n_Me_L,S4_person_dropout,117,UCI309_laboratory,simulation,0.5,1.0,0.5,1.0,-0.5,0.0,3.0092664653571175,G0,P2,valid,valid,zone_A,zone_A,True,0,2.0,0.0,2.0,2,False,True,
011_Et_n_Me_L,S4_person_dropout,118,UCI309_laboratory,simulation,0.5,1.0,0.5,1.0,-0.5,0.0,3.0092664653571175,G0,P2,valid,valid,zone_A,zone_A,True,0,2.0,0.0,2.0,2,False,True,
011_Et_n_Me_L,S4_person_dropout,119,UCI309_laboratory,simulation,0.5,1.0,0.5,1.0,-0.5,0.0,3.0092664653571175,G0,P2,valid,valid,zone_A,zone_A,True,0,2.0,0.0,2.0,2,False,True,
011_Et_n_Me_L,S4_person_dropout,120,UCI309_laboratory,simulation,0.5,1.0,0.5,1.0,-0.5,0.0,3.0092664653571175,G0,P2,valid,valid,zone_A,zone_A,True,0,2.0,0.0,2.0,2,False,True,
011_Et_n_Me_L,S4_person_dropout,121,UCI309_laboratory,simulation,0.5,1.0,0.5,1.0,-0.5,0.0,3.126005250651143,G0,P2,valid,valid,zone_A,zone_A,True,0,2.0,0.0,2.0,2,False,True,
011_Et_n_Me_L,S4_person_dropout,122,UCI309_laboratory,simulation,0.5,1.0,0.5,1.0,-0.5,0.0,3.346511845095415,G0,P2,valid,valid,zone_A,zone_A,True,0,2.0,0.0,2.0,2,False,True,
011_Et_n_Me_L,S4_person_dropout,123,UCI309_laboratory,simulation,0.5,1.0,0.5,1.0,-0.5,0.0,2.9054986562068716,G0,P2,valid,valid,zone_A,zone_A,True,0,2.0,0.0,2.0,2,False,True,
011_Et_n_Me_L,S4_person_dropout,124,UCI309_laboratory,simulation,0.5,1.0,0.5,1.0,-0.5,0.0,3.2427440359451696,G0,P2,valid,valid,zone_A,zone_A,True,0,2.0,0.0,2.0,2,False,True,
011_Et_n_Me_L,S4_person_dropout,125,UCI309_laboratory,simulation,0.5,1.0,0.5,1.0,-0.5,0.0,3.2427440359451696,G0,P2,valid,valid,zone_A,zone_A,True,0,2.0,0.0,2.0,2,False,True,
011_Et_n_Me_L,S4_person_dropout,126,UCI309_laboratory,simulation,0.32499999999999996,1.0,0.32499999999999996,1.0,-0.32499999999999996,0.0,3.2427440359451696,G0,P2,valid,valid,zone_A,zone_A,True,0,2.0,0.0,2.0,2,False,True,
011_Et_n_Me_L,S4_person_dropout,127,UCI309_laboratory,simulation,0.14999999999999997,1.0,0.14999999999999997,1.0,-0.14999999999999997,0.0,3.2427440359451696,G0,P2,valid,valid,zone_A,zone_A,True,0,2.0,0.0,2.0,2,False,True,
011_Et_n_Me_L,S4_person_dropout,128,UCI309_laboratory,simulation,-0.025000000000000022,1.0,-0.025000000000000022,1.0,0.025000000000000022,0.0,3.2427440359451696,G0,P1,valid,valid,zone_A,zone_A,True,0,1.0,0.0,1.0,1,False,True,
011_Et_n_Me_L,S4_person_dropout,129,UCI309_laboratory,simulation,-0.20000000000000007,1.0,-0.20000000000000007,1.0,0.20000000000000007,0.0,3.2427440359451696,G0,P1,valid,valid,zone_A,zone_A,True,0,1.0,0.0,1.0,1,False,True,
011_Et_n_Me_L,S4_person_dropout,130,UCI309_laboratory,simulation,-0.375,1.0,-0.375,1.0,0.375,0.0,3.2427440359451696,G0,P1,valid,valid,zone_A,zone_A,True,0,1.0,0.0,1.0,1,False,True,
011_Et_n_Me_L,S4_person_dropout,131,UCI309_laboratory,simulation,-0.55,1.0,-0.55,1.0,0.55,0.0,3.2427440359451696,G0,P1,valid,valid,zone_A,zone_A,True,0,1.0,0.0,1.0,1,False,True,
011_Et_n_Me_L,S4_person_dropout,132,UCI309_laboratory,simulation,-0.7249999999999999,1.0,-0.7249999999999999,1.0,0.7249999999999999,0.0,3.2427440359451696,G0,P1,valid,valid,zone_A,zone_A,True,0,1.0,0.0,1.0,1,False,True,
011_Et_n_Me_L,S4_person_dropout,133,UCI309_laboratory,simulation,-0.9000000000000001,1.0,-0.9000000000000001,1.0,0.9000000000000001,0.0,3.2427440359451696,G0,P1,valid,valid,zone_A,zone_A,True,0,1.0,0.0,1.0,1,False,True,
011_Et_n_Me_L,S4_person_dropout,134,UCI309_laboratory,simulation,-1.075,1.0,-1.075,1.0,1.075,0.0,3.2427440359451696,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,135,UCI309_laboratory,simulation,-1.25,1.0,-1.25,1.0,1.25,0.0,3.2427440359451696,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,136,UCI309_laboratory,simulation,-1.4250000000000003,1.0,-1.4250000000000003,1.0,1.4250000000000003,0.0,3.2427440359451696,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,137,UCI309_laboratory,simulation,-1.6,1.0,-1.6,1.0,1.6,0.0,3.2427440359451696,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,138,UCI309_laboratory,simulation,-1.775,1.0,-1.775,1.0,1.775,0.0,3.2427440359451696,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,139,UCI309_laboratory,simulation,-1.9499999999999997,1.0,-1.9499999999999997,1.0,1.9499999999999997,0.0,3.2427440359451696,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,140,UCI309_laboratory,simulation,-2.125,1.0,-2.125,1.0,2.125,0.0,3.2427440359451696,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,141,UCI309_laboratory,simulation,-2.3000000000000003,1.0,-2.3000000000000003,1.0,2.3000000000000003,0.0,3.2427440359451696,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,142,UCI309_laboratory,simulation,-2.475,1.0,-2.475,1.0,2.475,0.0,3.579989415683467,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,143,UCI309_laboratory,simulation,-2.65,1.0,-2.65,1.0,2.65,0.0,3.2427440359451696,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,144,UCI309_laboratory,simulation,-2.8249999999999997,1.0,-2.8249999999999997,1.0,2.8249999999999997,0.0,3.579989415683467,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,145,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.579989415683467,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,146,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.579989415683467,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,147,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.579989415683467,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,148,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.579989415683467,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,149,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.579989415683467,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,150,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.579989415683467,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,151,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.579989415683467,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,152,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.579989415683467,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,153,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.579989415683467,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,154,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.4762216065332217,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,155,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.4762216065332217,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,156,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.4762216065332217,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,157,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.3724537973829762,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,158,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.3724537973829762,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,159,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.3724537973829762,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,160,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.3205698928078533,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,161,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.268685988232731,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,162,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.268685988232731,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,163,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.268685988232731,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,164,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.268685988232731,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,165,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.502163558820783,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,166,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.1649181790824854,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,167,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.1649181790824854,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,168,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.1649181790824854,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,169,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.1649181790824854,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,170,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.3335408689516344,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,171,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.06115036993224,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,172,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.06115036993224,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,173,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.06115036993224,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,174,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.06115036993224,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,175,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.06115036993224,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,176,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.06115036993224,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,177,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.06115036993224,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,178,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.957382560781994,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,179,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.957382560781994,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,180,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.957382560781994,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,181,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.957382560781994,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,182,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.957382560781994,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,183,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.853614751631749,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,184,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.853614751631749,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,185,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.853614751631749,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,186,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.853614751631749,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,187,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.853614751631749,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,188,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.853614751631749,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,189,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.853614751631749,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,190,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.853614751631749,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,191,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.853614751631749,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,192,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.7498469424815033,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,193,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.7498469424815033,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,194,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.7498469424815033,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,195,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.7498469424815033,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,196,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.9184696323506523,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,197,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.7498469424815033,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,198,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.7498469424815033,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,199,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.7498469424815033,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,200,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.7498469424815033,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,201,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.9184696323506523,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,202,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.7498469424815033,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,203,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.0870923222198012,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,204,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.9184696323506523,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,205,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.7498469424815033,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,206,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.9184696323506523,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,207,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.7498469424815033,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,208,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.0870923222198012,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,209,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.983324513069556,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,210,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.983324513069556,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,211,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.814701823200407,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,212,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.983324513069556,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,213,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.6460791333312583,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,214,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.6460791333312583,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,215,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.7109340140501614,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,216,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.5423113241810125,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,217,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.5423113241810125,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,218,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.585547911326948,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,219,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.585547911326948,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,220,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.5423113241810125,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,221,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.585547911326948,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,222,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.5423113241810125,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,223,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.5423113241810125,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,224,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.4385435150307675,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,225,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.585547911326948,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S4_person_dropout,226,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.5423113241810125,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
